id,name,user_id,task_id,task_type,category,pattern,frequency,accuracy,impact_score,last_seen,created_at,updated_at
5795,創造力型学習パターン_L15,10,5795,production_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 15, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",59,0.995,0.789,2025-10-19T21:00:00Z,2025-10-19T00:00:00Z,2025-10-19T00:00:00Z
5796,作業リズムパターン_効率80%,10,5796,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 16, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",68,1.0,0.998,2025-10-22T15:00:00Z,2025-10-22T00:00:00Z,2025-10-22T00:00:00Z
5797,作業リズムパターン_効率85%,10,5797,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 17, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",56,1.0,0.975,2025-10-26T00:00:00Z,2025-10-25T00:00:00Z,2025-10-25T00:00:00Z
5798,エラー傾向パターン_頻度2,10,5798,production_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 18, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",70,1.0,0.884,2025-10-29T23:00:00Z,2025-10-28T00:00:00Z,2025-10-28T00:00:00Z
5799,成功要因パターン_達成率95%,10,5799,production_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 19, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",76,1.0,1.0,2025-11-01T00:00:00Z,2025-10-31T00:00:00Z,2025-10-31T00:00:00Z
5800,時間管理パターン_最適化L20,10,5800,production_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 20, ""coefficient"": ""創造力"", ""task_type"": ""production_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",79,1.0,1.0,2025-11-03T09:00:00Z,2025-11-03T00:00:00Z,2025-11-03T00:00:00Z
5801,理解度型学習パターン_L1,11,5801,production_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 1, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""段階的学習"", ""反復練習重視"", ""基礎固め""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",19,0.589,0.585,2025-09-11T00:00:00Z,2025-09-09T00:00:00Z,2025-09-09T00:00:00Z
5802,時間管理パターン_最適化L2,11,5802,production_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 2, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",20,0.659,0.589,2025-09-13T03:00:00Z,2025-09-12T00:00:00Z,2025-09-12T00:00:00Z
5803,作業リズムパターン_効率15%,11,5803,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 3, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",16,0.662,0.532,2025-09-15T05:00:00Z,2025-09-15T00:00:00Z,2025-09-15T00:00:00Z
5804,理解度型学習パターン_L4,11,5804,production_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 4, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""段階的学習"", ""反復練習重視"", ""基礎固め""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",27,0.658,0.602,2025-09-19T14:00:00Z,2025-09-18T00:00:00Z,2025-09-18T00:00:00Z
5805,成功要因パターン_達成率25%,11,5805,production_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 5, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",23,0.722,0.618,2025-09-21T07:00:00Z,2025-09-21T00:00:00Z,2025-09-21T00:00:00Z
5806,エラー傾向パターン_頻度14,11,5806,production_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 6, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",38,0.705,0.687,2025-09-24T08:00:00Z,2025-09-24T00:00:00Z,2025-09-24T00:00:00Z
5807,理解度型学習パターン_L7,11,5807,production_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 7, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""応用重視"", ""実践的アプローチ"", ""問題解決型""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",30,0.748,0.62,2025-09-27T12:00:00Z,2025-09-27T00:00:00Z,2025-09-27T00:00:00Z
5808,時間管理パターン_最適化L8,11,5808,production_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 8, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",37,0.813,0.779,2025-10-01T03:00:00Z,2025-09-30T00:00:00Z,2025-09-30T00:00:00Z
5809,理解度型学習パターン_L9,11,5809,production_management,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 9, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""応用重視"", ""実践的アプローチ"", ""問題解決型""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",42,0.792,0.771,2025-10-04T00:00:00Z,2025-10-03T00:00:00Z,2025-10-03T00:00:00Z
5810,成功要因パターン_達成率50%,11,5810,production_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 10, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",50,0.86,0.692,2025-10-07T05:00:00Z,2025-10-06T00:00:00Z,2025-10-06T00:00:00Z
5811,エラー傾向パターン_頻度9,11,5811,production_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 11, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",47,0.833,0.764,2025-10-10T13:00:00Z,2025-10-09T00:00:00Z,2025-10-09T00:00:00Z
5812,成功要因パターン_達成率60%,11,5812,production_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 12, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",56,0.938,0.774,2025-10-13T23:00:00Z,2025-10-12T00:00:00Z,2025-10-12T00:00:00Z
5813,作業リズムパターン_効率65%,11,5813,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 13, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",59,0.942,0.824,2025-10-16T13:00:00Z,2025-10-15T00:00:00Z,2025-10-15T00:00:00Z
5814,作業リズムパターン_効率70%,11,5814,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 14, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",47,0.962,0.816,2025-10-19T08:00:00Z,2025-10-18T00:00:00Z,2025-10-18T00:00:00Z
5815,エラー傾向パターン_頻度5,11,5815,production_management,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 15, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",54,0.976,0.914,2025-10-22T17:00:00Z,2025-10-21T00:00:00Z,2025-10-21T00:00:00Z
5816,成功要因パターン_達成率80%,11,5816,production_management,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 16, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",68,1.0,0.932,2025-10-25T22:00:00Z,2025-10-24T00:00:00Z,2025-10-24T00:00:00Z
5817,時間管理パターン_最適化L17,11,5817,production_management,time_management,"{""pattern_type"": ""time_management"", ""level"": 17, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",64,1.0,0.993,2025-10-27T13:00:00Z,2025-10-27T00:00:00Z,2025-10-27T00:00:00Z
5818,作業リズムパターン_効率90%,11,5818,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 18, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",72,1.0,1.0,2025-10-30T18:00:00Z,2025-10-30T00:00:00Z,2025-10-30T00:00:00Z
5819,作業リズムパターン_効率95%,11,5819,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 19, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",65,1.0,1.0,2025-11-02T10:00:00Z,2025-11-02T00:00:00Z,2025-11-02T00:00:00Z
5820,作業リズムパターン_効率100%,11,5820,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 20, ""coefficient"": ""理解度"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",71,1.0,0.95,2025-11-06T18:00:00Z,2025-11-05T00:00:00Z,2025-11-05T00:00:00Z
5821,作業リズムパターン_効率5%,12,5821,production_management,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 1, ""coefficient"": ""応用力"", ""task_type"": ""production_management"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",14,0.656,0.437,2025-09-11T15:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z
